2024-04-09 18:12:04,150 INFO    MainThread:7982 [wandb_setup.py:_flush():76] Current SDK version is 0.16.6
2024-04-09 18:16:37,035 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:37,036 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:37,187 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:37,193 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:37,195 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:37,239 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:37,245 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:37,246 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:37,594 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:37,598 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:37,598 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:38,268 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:38,273 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:38,274 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:38,292 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:38,297 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:38,298 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:42,175 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:42,180 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:42,181 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:42,301 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:42,308 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:42,309 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:42,467 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:42,472 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:42,473 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:42,589 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:42,595 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:42,596 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:42,812 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:42,820 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:42,821 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:43,079 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:43,121 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:43,122 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:46,261 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:46,264 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:46,264 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:46,284 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:46,288 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:46,289 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:46,566 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:46,571 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:46,572 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:47,562 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:47,566 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:47,566 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:57,788 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:57,797 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:57,797 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:57,820 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:57,824 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:57,825 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:16:59,787 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:16:59,791 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:16:59,791 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:18:56,643 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:18:56,840 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:18:56,841 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:37,384 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:37,388 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:37,388 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:37,409 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:37,413 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:37,414 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:37,619 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:37,624 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:37,625 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:38,712 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:38,720 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:38,721 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:38,741 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:38,750 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:38,751 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:38,836 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:38,840 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:38,841 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:41,992 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:41,997 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:41,998 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:42,017 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:42,022 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:42,024 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:42,150 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:42,156 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:42,157 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:45,561 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:45,566 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:45,566 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:45,717 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:45,727 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:45,727 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:46,181 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:46,187 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:46,187 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:46,904 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:46,909 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:46,910 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:46,929 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:46,934 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:46,935 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:48,451 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:48,454 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:48,454 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:48,497 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:48,501 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:48,501 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:48,535 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:48,540 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:48,540 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:48,575 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:48,581 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:48,582 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:49,207 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:49,214 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:49,214 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:49,240 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:49,249 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:49,250 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:49,276 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:49,286 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:49,288 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:50,145 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:50,175 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:50,175 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:52,564 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:52,572 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:52,572 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:52,617 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:52,625 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:52,626 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:52,830 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:52,837 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:52,837 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:52,978 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:52,989 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:52,989 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:53,924 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:53,970 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:53,970 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:57,061 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:57,065 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:57,066 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:57,631 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:57,634 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:57,635 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:57,754 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:57,757 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:57,758 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:58,003 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:58,006 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:58,007 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:58,115 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:58,120 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:58,120 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:58,323 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:58,327 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:58,327 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:19:58,576 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:19:58,581 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:19:58,581 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:03,853 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:03,856 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:03,857 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:04,175 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:04,181 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:04,182 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:04,360 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:04,365 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:04,366 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:04,599 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:04,606 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:04,606 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:04,766 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:04,773 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:04,773 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:17,713 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:17,719 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:17,720 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:18,025 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:18,029 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:18,029 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:18,235 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:18,241 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:18,242 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
2024-04-09 18:20:18,619 INFO    MainThread:7982 [wandb_init.py:_resume_backend():437] resuming backend
2024-04-09 18:20:18,625 INFO    MainThread:7982 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-04-09 18:20:18,625 INFO    MainThread:7982 [wandb_init.py:_pause_backend():432] pausing backend
